"","sample_id","beta1","beta2","beta3","beta4","beta5","f1","f2","f3","f4","f5","alpha","inc_age_cat1","inc_age_cat2","inc_age_cat3","inc_age_cat4","inc_age_cat5","r_a","gamma","theta_s","theta_a","r_c","rho","phi","VE_under5","VE_5_plus","duration_under5","duration_5_plus"
"795",795,2.33297081045828,17.8179473701684,12.3155409743165,8.91141303991821,0.999281333741206,0.03559884,0.0491606128722057,0.089188593,0.087874189,0.063109775,0.005976629,1333.08042673109,4166.915844,2757.82599157361,1890.35431391668,564.867216,0.978041166141538,1.20678958133243,0.68917248179816,0.241588657948979,0.176081118375071,0.00796349335636686,0.00574231036448872,0.809412497,0.882940892,244.10589324,636.71140644
"796",796,1.48040210919613,21.0583495438343,13.721585529336,9.06586441983444,0.619089282391835,0.043600488,0.052877678,0.093942274,0.081947737,0.068115875,0.008388664,1333.12049095186,4167.29140949326,2757.78087208297,1890.28212788626,564.904903153406,0.934955587379246,0.709447479391459,0.610706379424031,0.340943850563074,0.171163945962472,0.00277126449760238,0.00498318687859567,0.89880294,0.783674529,539.38743852,668.10352596
"797",797,2.06708445310368,18.0429668763047,12.5661120049103,9.19009918434725,0.962431419,0.0341649589719856,0.0486668153167568,0.091186803,0.088241864,0.0587799961216208,0.005766728,1333.05601724102,4167.39719336587,2758.3346351557,1889.6047977972,565.019947451897,1,0.867827577807091,0.68954360115951,0.251792514691587,0.133655344136545,0.00115922486577944,0.00757893116662023,0.816392855,0.900366339,887.4120564,372.684417
"798",798,2.57518072596192,17.9994310709025,12.420905694966,6.0994821812482,1.02306935635633,0.057128288,0.054421647,0.061794995,0.066965704,0.067455264,0.01926924,1332.67680113328,4166.87723687366,2758.37749347297,1889.50205800685,565.028301232456,0.685974755254848,1.43489293582597,0.590729525001686,0.333536105814722,0.14453668149386,0.00241492797679281,0.010473397868049,0.79713677,0.774402399,401.7443658,853.01216256
"799",799,2.477212486,19.3760982771976,12.6956375603715,7.54313718828619,0.946168983371087,0.046128381,0.0506682275258995,0.075925986,0.077428145,0.070424803,0.008368866,1332.76596609823,4166.20871134556,2757.07766238213,1890.09903855208,564.782442150352,0.573006507442761,0.848195897017042,0.566338988125321,0.256638262757262,0.116765764275375,0.00280368047279738,0.0274314813728926,0.76575937,0.812448698,1159.5328518,691.44115116
"800",800,1.95551770057969,18.6996643072534,14.388744073247,7.71739331756112,0.836392357262486,0.052926761,0.054970049,0.070770302,0.067567361,0.065491529,0.0138529038693456,1333.15926989607,4166.137182,2757.73071344644,1890.316779528,564.828967029968,0.785439439148405,1.08564749005105,0.563143694482276,0.374015838823981,0.15875040028319,0.00234659846668745,0.00689317548194081,0.882288327,0.867601029,288.62588544,887.85728688
"801",801,2.59199045846686,18.738326296598,12.5119706086248,6.9949607588116,0.88386175277984,0.05802607,0.0541537254941509,0.061765981,0.0610324369918685,0.077812629,0.0203918024667216,1333.07993910905,4167.24161110614,2758.45119644002,1889.95117759389,564.791967736115,0.711750314233679,1.40756414431994,0.6272562315874,0.346033689751663,0.106405326906163,0.00049130116480257,0.0107605126945554,0.82819151,0.843288647,93.580377168,561.08121972
"802",802,2.59742954641597,18.5042803670074,12.576921189485,8.65829646281874,1.02491975886093,0.040068883744879,0.0457408844491727,0.073922614,0.076693546,0.068942696,0.005818029,1333.59002689679,4167.56246329196,2757.99030099636,1889.70967484553,565.056980055591,0.813688119094817,1.19957384874578,0.484230422389657,0.209166768158584,0.17996600927386,0.00315642397983938,0.00875563019638796,0.894321975,0.802091356,95.803662096,959.03534484
"803",803,2.39339842536517,17.9578603021317,12.0229209812796,8.10071569719418,0.904255306637927,0.0463230698102746,0.055591321,0.077098673,0.068792701,0.066589509,0.012048848,1332.91444394433,4167.53626739567,2758.24567683431,1890.24724715364,564.9704937,0.733341131151562,1.19382152452284,0.667018870077468,0.32424965774966,0.121234352883336,0.00910519680365183,0.00770872994690566,0.800400611,0.871877728,1156.53961188,486.31618092
"804",804,2.39007105973932,19.5868233349174,11.3520371058216,6.09247396849283,1.28960724624461,0.074632296,0.045355461,0.048769926,0.053154866,0.059528114,0.051332023,1333.17997670023,4167.45801094328,2757.51753306715,1890.25876017591,565.05249932919,0.797030739027917,2.36949040739719,0.629661279820367,0.356600045151555,0.140213435592111,0.000597465549349366,0.00940306475902467,0.777678277,0.853239978,648.817008,772.93731828
"805",805,2.00927478194748,17.1960543178798,12.60335331,8.33288292939712,0.791287236967286,0.041500947,0.057305201,0.094261805,0.088336976,0.069691653,0.007620835,1332.72231676024,4167.29579030631,2757.34701288601,1889.41421588514,564.852267519705,0.963352832289275,0.880144449933752,0.583589204526105,0.327721659476944,0.145676744910127,0.00174934512897195,0.0108646870776233,0.801802454,0.864674497,1164.51221712,429.89975412
"806",806,2.26250881347895,22.046544244553,12.1437618993096,8.56763655868012,1.33608176133422,0.083008668,0.040944628,0.0466350652639227,0.041539652,0.061452856,0.049704707,1333.012276638,4167.31440158774,2757.67770059675,1890.1695510465,565.091454595876,0.570816874010126,2.48472046710854,0.580996428453153,0.278159126823736,0.0954722319464575,0.00536974655109881,0.00624180209227678,0.797449464,0.786312262,842.53288332,936.01812024
"807",807,2.58401169568605,18.7977195553709,12.5160072346021,9.01895158903003,0.904493455063995,0.029555259,0.041396333,0.076002748,0.080552574,0.065935629,0.004585928,1333.09069571637,4165.95196300133,2758.50897008391,1889.80766524414,565.041406143449,0.845422303080757,0.859359609214433,0.600686283170347,0.187224947763139,0.136883491143116,0.000420538048920838,0.0129957829973682,0.7270866,0.844177391,468.92710644,1043.70877488
"808",808,2.455002616995,17.8400193847275,12.573978780096,7.71899742,0.832708682548393,0.039312239,0.052208423,0.086427956,0.090146747,0.076246065,0.006462726,1332.53882095717,4167.455652,2757.72346630624,1889.97400193981,564.841790017177,0.83886729642759,0.934146276993983,0.662213491200339,0.257298426750353,0.135708628115272,0.00143286408694248,0.00777206716178564,0.78475156,0.805683267,1086.93959928,1022.03020164
"809",809,2.35818000539318,17.78507609,12.7727030062957,8.65085264850341,0.932331431894078,0.049738251,0.0594769130505895,0.073662666,0.063556521,0.064456995,0.01492369,1333.17689377297,4166.81449139219,2757.61714847017,1889.32156494373,564.872510290109,0.53755379996526,0.824689367419604,0.63250079625713,0.384667580769456,0.124213696251439,0.00134062899170338,0.00697624857425423,0.795946013,0.832405371,923.70087936,895.39019148
"810",810,2.65005626614496,20.1553244189853,12.3189313809242,7.5183206835817,0.998888329,0.050917069,0.051246057292169,0.07125622,0.068424002,0.069920086,0.0124938368694746,1331.91006004454,4166.59913761233,2758.05116571643,1890.07804118346,565.009196940049,0.900753020212842,1.70418945188411,0.627612506287495,0.284663414751667,0.100713047534518,0.00650330382645753,0.0111500868124187,0.803834899,0.853258067,803.587497,1097.63013276
"811",811,2.05634471647018,18.0579009344684,12.856347198711,8.71920896718928,0.860558607917573,0.037967986,0.0464805070231487,0.08542728,0.092499089,0.072655285,0.004764995,1332.79823084993,4167.39637242124,2757.353259,1890.129347179,565.026585652922,0.784077233873068,0.762891534499381,0.563614301693135,0.222313663542913,0.1325242654996,0.00361576699869876,0.00969685393510989,0.789544692,0.835972012,407.86967196,1137.56159916
"812",812,2.20236562832247,20.5184452701201,12.4156029168068,6.82127989,0.996373926172444,0.0481641484485642,0.055262009,0.078171235,0.073339013,0.058108681,0.0130286167859239,1333.28312158225,4167.00067240865,2757.89839453458,1890.18356364513,565.170125626653,0.576979639340005,0.808183744460738,0.625226764362991,0.364067532312431,0.121673158394929,0.00178605902414875,0.00950054973534364,0.747872645,0.831065967,925.65606012,903.00824772
